"Time";"Thermal power (out)";"Electrical power (in)";"Electrical IT power"
"2019-10-01T17:06:59+02:00";null;74088;null
"2019-10-01T17:07:03+02:00";72400.002;null;null
"2019-10-01T17:07:10+02:00";null;null;70745
"2019-10-01T17:07:29+02:00";null;73352;null
"2019-10-01T17:07:33+02:00";72700.005;null;null
"2019-10-01T17:07:40+02:00";null;null;70920
"2019-10-01T17:07:59+02:00";null;72223;null
"2019-10-01T17:08:03+02:00";72800.003;null;null
"2019-10-01T17:08:10+02:00";null;null;70943
"2019-10-01T17:08:29+02:00";null;72974;null
"2019-10-01T17:08:33+02:00";72700.005;null;null
"2019-10-01T17:08:40+02:00";null;null;70828
"2019-10-01T17:08:59+02:00";null;74475;null
"2019-10-01T17:09:03+02:00";72400.002;null;null
"2019-10-01T17:09:10+02:00";null;null;70828
"2019-10-01T17:09:29+02:00";null;72612;null
"2019-10-01T17:09:33+02:00";72200.005;null;null
"2019-10-01T17:09:40+02:00";null;null;70864
"2019-10-01T17:09:59+02:00";null;73769;null
"2019-10-01T17:10:03+02:00";72200.005;null;null
"2019-10-01T17:10:10+02:00";null;null;71091
"2019-10-01T17:10:29+02:00";null;74175;null
"2019-10-01T17:10:33+02:00";72700.005;null;null
"2019-10-01T17:10:40+02:00";null;null;71179
"2019-10-01T17:10:59+02:00";null;73978;null
"2019-10-01T17:11:03+02:00";73000;null;null
"2019-10-01T17:11:10+02:00";null;null;70977
"2019-10-01T17:11:29+02:00";null;73423;null
"2019-10-01T17:11:33+02:00";72700.005;null;null
"2019-10-01T17:11:40+02:00";null;null;71012
"2019-10-01T17:11:59+02:00";null;73941;null
"2019-10-01T17:12:03+02:00";73000;null;null
"2019-10-01T17:12:10+02:00";null;null;71177
"2019-10-01T17:12:29+02:00";null;73692;null
"2019-10-01T17:12:33+02:00";73099.998;null;null
"2019-10-01T17:12:40+02:00";null;null;71060
"2019-10-01T17:12:59+02:00";null;74014;null
"2019-10-01T17:13:03+02:00";72200.005;null;null
"2019-10-01T17:13:10+02:00";null;null;70906
"2019-10-01T17:13:29+02:00";null;72525;null
"2019-10-01T17:13:33+02:00";71800.003;null;null
"2019-10-01T17:13:40+02:00";null;null;70649
"2019-10-01T17:13:59+02:00";null;75297;null
"2019-10-01T17:14:03+02:00";70400.002;null;null
"2019-10-01T17:14:10+02:00";null;null;70897
"2019-10-01T17:14:29+02:00";null;74518;null
"2019-10-01T17:14:33+02:00";70400.002;null;null
"2019-10-01T17:14:40+02:00";null;null;71245
"2019-10-01T17:14:59+02:00";null;73392;null
"2019-10-01T17:15:03+02:00";69900.002;null;null
"2019-10-01T17:15:10+02:00";null;null;71186
"2019-10-01T17:15:29+02:00";null;74249;null
"2019-10-01T17:15:33+02:00";69500;null;null
"2019-10-01T17:15:40+02:00";null;null;71095
"2019-10-01T17:15:59+02:00";null;73572;null
"2019-10-01T17:16:03+02:00";69599.998;null;null
"2019-10-01T17:16:10+02:00";null;null;71044
"2019-10-01T17:16:29+02:00";null;72393;null
"2019-10-01T17:16:33+02:00";70400.002;null;null
"2019-10-01T17:16:40+02:00";null;null;70904
"2019-10-01T17:16:59+02:00";null;72682;null
"2019-10-01T17:17:03+02:00";70700.005;null;null
"2019-10-01T17:17:10+02:00";null;null;70740
"2019-10-01T17:17:29+02:00";null;74691;null
"2019-10-01T17:17:33+02:00";70800.003;null;null
"2019-10-01T17:17:40+02:00";null;null;70907
"2019-10-01T17:17:59+02:00";null;74466;null
"2019-10-01T17:18:03+02:00";70900.002;null;null
"2019-10-01T17:18:10+02:00";null;null;71047
"2019-10-01T17:18:29+02:00";null;73474;null
"2019-10-01T17:18:33+02:00";71099.998;null;null
"2019-10-01T17:18:40+02:00";null;null;60749
"2019-10-01T17:18:59+02:00";null;30033;null
"2019-10-01T17:19:03+02:00";71700.005;null;null
"2019-10-01T17:19:10+02:00";null;null;32413
"2019-10-01T17:19:29+02:00";null;30987;null
"2019-10-01T17:19:33+02:00";71500;null;null
"2019-10-01T17:19:40+02:00";null;null;27899
"2019-10-01T17:19:59+02:00";null;30904;null
"2019-10-01T17:20:03+02:00";70900.002;null;null
"2019-10-01T17:20:10+02:00";null;null;28061
"2019-10-01T17:20:29+02:00";null;30082;null
"2019-10-01T17:20:33+02:00";70099.998;null;null
"2019-10-01T17:20:40+02:00";null;null;28009
"2019-10-01T17:20:59+02:00";null;31340;null
"2019-10-01T17:21:03+02:00";68099.998;null;null
"2019-10-01T17:21:10+02:00";null;null;27402
"2019-10-01T17:21:29+02:00";null;31587;null
"2019-10-01T17:21:33+02:00";63000;null;null
"2019-10-01T17:21:40+02:00";null;null;27343
"2019-10-01T17:21:59+02:00";null;30639;null
"2019-10-01T17:22:03+02:00";60700.001;null;null
"2019-10-01T17:22:10+02:00";null;null;27805
"2019-10-01T17:22:29+02:00";null;30826;null
"2019-10-01T17:22:33+02:00";59900.002;null;null
"2019-10-01T17:22:40+02:00";null;null;27973
"2019-10-01T17:22:59+02:00";null;31295;null
"2019-10-01T17:23:03+02:00";58100.002;null;null
"2019-10-01T17:23:10+02:00";null;null;27751
"2019-10-01T17:23:29+02:00";null;30506;null
"2019-10-01T17:23:33+02:00";56100.002;null;null
"2019-10-01T17:23:40+02:00";null;null;27393
"2019-10-01T17:23:59+02:00";null;30947;null
"2019-10-01T17:24:03+02:00";55200.001;null;null
"2019-10-01T17:24:10+02:00";null;null;27461
"2019-10-01T17:24:29+02:00";null;29567;null
"2019-10-01T17:24:33+02:00";54200.001;null;null
"2019-10-01T17:24:40+02:00";null;null;27582
"2019-10-01T17:24:59+02:00";null;30911;null
"2019-10-01T17:25:03+02:00";53700.001;null;null
"2019-10-01T17:25:10+02:00";null;null;27722
"2019-10-01T17:25:29+02:00";null;32340;null
"2019-10-01T17:25:33+02:00";52299.999;null;null
"2019-10-01T17:25:40+02:00";null;null;28001
"2019-10-01T17:25:59+02:00";null;30681;null
"2019-10-01T17:26:03+02:00";49900.002;null;null
"2019-10-01T17:26:10+02:00";null;null;27992
"2019-10-01T17:26:29+02:00";null;31668;null
"2019-10-01T17:26:33+02:00";49900.002;null;null
"2019-10-01T17:26:40+02:00";null;null;28169
"2019-10-01T17:26:59+02:00";null;30859;null
"2019-10-01T17:27:03+02:00";49299.999;null;null
"2019-10-01T17:27:10+02:00";null;null;27927
"2019-10-01T17:27:29+02:00";null;30296;null
"2019-10-01T17:27:33+02:00";49299.999;null;null
"2019-10-01T17:27:40+02:00";null;null;27332
"2019-10-01T17:27:59+02:00";null;30747;null
"2019-10-01T17:28:03+02:00";47500;null;null
"2019-10-01T17:28:10+02:00";null;null;27251
"2019-10-01T17:28:29+02:00";null;31658;null
"2019-10-01T17:28:33+02:00";45600.002;null;null
"2019-10-01T17:28:40+02:00";null;null;27569
"2019-10-01T17:28:59+02:00";null;31053;null
"2019-10-01T17:29:03+02:00";44500;null;null
"2019-10-01T17:29:10+02:00";null;null;27527
"2019-10-01T17:29:29+02:00";null;31147;null
"2019-10-01T17:29:33+02:00";43299.999;null;null
"2019-10-01T17:29:40+02:00";null;null;27703
"2019-10-01T17:29:59+02:00";null;30581;null
"2019-10-01T17:30:03+02:00";43299.999;null;null
"2019-10-01T17:30:10+02:00";null;null;27677
"2019-10-01T17:30:29+02:00";null;29987;null
"2019-10-01T17:30:33+02:00";42700.001;null;null
"2019-10-01T17:30:40+02:00";null;null;27669
"2019-10-01T17:30:59+02:00";null;30018;null
"2019-10-01T17:31:03+02:00";42400.002;null;null
"2019-10-01T17:31:10+02:00";null;null;27537
"2019-10-01T17:31:29+02:00";null;31410;null
"2019-10-01T17:31:33+02:00";42000;null;null
"2019-10-01T17:31:40+02:00";null;null;27089
"2019-10-01T17:31:59+02:00";null;30421;null
"2019-10-01T17:32:03+02:00";42000;null;null
"2019-10-01T17:32:10+02:00";null;null;27636
"2019-10-01T17:32:29+02:00";null;30284;null
"2019-10-01T17:32:33+02:00";41700.001;null;null
"2019-10-01T17:32:40+02:00";null;null;27840
"2019-10-01T17:32:59+02:00";null;31170;null
"2019-10-01T17:33:03+02:00";41299.999;null;null
"2019-10-01T17:33:10+02:00";null;null;27682
"2019-10-01T17:33:29+02:00";null;30839;null
"2019-10-01T17:33:33+02:00";40500;null;null
"2019-10-01T17:33:40+02:00";null;null;27894
"2019-10-01T17:33:59+02:00";null;28818;null
"2019-10-01T17:34:03+02:00";40200.001;null;null
"2019-10-01T17:34:10+02:00";null;null;28124
"2019-10-01T17:34:29+02:00";null;30793;null
"2019-10-01T17:34:33+02:00";40100.002;null;null
"2019-10-01T17:34:40+02:00";null;null;27999
"2019-10-01T17:34:59+02:00";null;30017;null
"2019-10-01T17:35:03+02:00";40200.001;null;null
"2019-10-01T17:35:10+02:00";null;null;27402
"2019-10-01T17:35:29+02:00";null;30780;null
"2019-10-01T17:35:33+02:00";40000;null;null
"2019-10-01T17:35:40+02:00";null;null;27274
"2019-10-01T17:35:59+02:00";null;31227;null
"2019-10-01T17:36:03+02:00";39799.999;null;null
"2019-10-01T17:36:10+02:00";null;null;27532
"2019-10-01T17:36:29+02:00";null;30567;null
"2019-10-01T17:36:33+02:00";39799.999;null;null
"2019-10-01T17:36:40+02:00";null;null;27492
"2019-10-01T17:36:59+02:00";null;31492;null
"2019-10-01T17:37:03+02:00";39600.002;null;null
"2019-10-01T17:37:10+02:00";null;null;27422
"2019-10-01T17:37:29+02:00";null;29436;null
"2019-10-01T17:37:33+02:00";39600.002;null;null
"2019-10-01T17:37:40+02:00";null;null;27498
"2019-10-01T17:37:59+02:00";null;29746;null
"2019-10-01T17:38:03+02:00";39299.999;null;null
"2019-10-01T17:38:10+02:00";null;null;27720
"2019-10-01T17:38:29+02:00";null;30834;null
"2019-10-01T17:38:33+02:00";39000;null;null
"2019-10-01T17:38:40+02:00";null;null;27948
"2019-10-01T17:38:59+02:00";null;30672;null
"2019-10-01T17:39:03+02:00";38500;null;null
"2019-10-01T17:39:10+02:00";null;null;27809
"2019-10-01T17:39:29+02:00";null;30109;null
"2019-10-01T17:39:33+02:00";38299.999;null;null
"2019-10-01T17:39:40+02:00";null;null;26959
"2019-10-01T17:39:59+02:00";null;30512;null
"2019-10-01T17:40:03+02:00";37700.001;null;null
"2019-10-01T17:40:10+02:00";null;null;27040
"2019-10-01T17:40:29+02:00";null;30926;null
"2019-10-01T17:40:33+02:00";37700.001;null;null
"2019-10-01T17:40:40+02:00";null;null;27764
"2019-10-01T17:40:59+02:00";null;30153;null
"2019-10-01T17:41:03+02:00";37700.001;null;null
"2019-10-01T17:41:10+02:00";null;null;27773
"2019-10-01T17:41:29+02:00";null;29982;null
"2019-10-01T17:41:33+02:00";37400.002;null;null
"2019-10-01T17:41:40+02:00";null;null;27719
"2019-10-01T17:41:59+02:00";null;31378;null
"2019-10-01T17:42:03+02:00";37000;null;null
"2019-10-01T17:42:10+02:00";null;null;27534
"2019-10-01T17:42:29+02:00";null;29633;null
"2019-10-01T17:42:33+02:00";36700.001;null;null
"2019-10-01T17:42:40+02:00";null;null;27630
"2019-10-01T17:42:59+02:00";null;30013;null
"2019-10-01T17:43:03+02:00";36799.999;null;null
"2019-10-01T17:43:10+02:00";null;null;27276
"2019-10-01T17:43:29+02:00";null;30175;null
"2019-10-01T17:43:33+02:00";36700.001;null;null
"2019-10-01T17:43:40+02:00";null;null;26756
"2019-10-01T17:43:59+02:00";null;30572;null
"2019-10-01T17:44:03+02:00";36700.001;null;null
"2019-10-01T17:44:10+02:00";null;null;27381
"2019-10-01T17:44:29+02:00";null;29086;null
"2019-10-01T17:44:33+02:00";36400.002;null;null
"2019-10-01T17:44:40+02:00";null;null;27863
"2019-10-01T17:44:59+02:00";null;31531;null
"2019-10-01T17:45:03+02:00";36299.999;null;null
"2019-10-01T17:45:10+02:00";null;null;27478
"2019-10-01T17:45:29+02:00";null;30670;null
"2019-10-01T17:45:33+02:00";36299.999;null;null
"2019-10-01T17:45:40+02:00";null;null;27404
"2019-10-01T17:45:59+02:00";null;30041;null
"2019-10-01T17:46:03+02:00";35799.999;null;null
"2019-10-01T17:46:10+02:00";null;null;27761
"2019-10-01T17:46:29+02:00";null;29937;null
"2019-10-01T17:46:33+02:00";35100.002;null;null
"2019-10-01T17:46:40+02:00";null;null;27766
"2019-10-01T17:46:59+02:00";null;30351;null
"2019-10-01T17:47:03+02:00";35400.002;null;null
"2019-10-01T17:47:10+02:00";null;null;27697
"2019-10-01T17:47:29+02:00";null;30645;null
"2019-10-01T17:47:33+02:00";35100.002;null;null
"2019-10-01T17:47:40+02:00";null;null;27362
"2019-10-01T17:47:59+02:00";null;31181;null
"2019-10-01T17:48:03+02:00";35200.001;null;null
"2019-10-01T17:48:10+02:00";null;null;27586
"2019-10-01T17:48:29+02:00";null;31404;null
"2019-10-01T17:48:33+02:00";34600.002;null;null
"2019-10-01T17:48:40+02:00";null;null;27929
"2019-10-01T17:48:59+02:00";null;30384;null
"2019-10-01T17:49:03+02:00";34799.999;null;null
"2019-10-01T17:49:10+02:00";null;null;27552
"2019-10-01T17:49:29+02:00";null;31412;null
"2019-10-01T17:49:33+02:00";34600.002;null;null
"2019-10-01T17:49:40+02:00";null;null;27575
"2019-10-01T17:49:59+02:00";null;30331;null
"2019-10-01T17:50:03+02:00";34900.002;null;null
"2019-10-01T17:50:10+02:00";null;null;27663
"2019-10-01T17:50:29+02:00";null;28928;null
"2019-10-01T17:50:33+02:00";34600.002;null;null
"2019-10-01T17:50:40+02:00";null;null;27508
"2019-10-01T17:50:59+02:00";null;30524;null
"2019-10-01T17:51:03+02:00";34600.002;null;null
"2019-10-01T17:51:10+02:00";null;null;27383
"2019-10-01T17:51:29+02:00";null;30292;null
"2019-10-01T17:51:33+02:00";34299.999;null;null
"2019-10-01T17:51:40+02:00";null;null;27188
"2019-10-01T17:51:59+02:00";null;30878;null
"2019-10-01T17:52:03+02:00";34200.001;null;null
"2019-10-01T17:52:10+02:00";null;null;27065
"2019-10-01T17:52:29+02:00";null;29413;null
"2019-10-01T17:52:33+02:00";34100.002;null;null
"2019-10-01T17:52:40+02:00";null;null;27488
"2019-10-01T17:52:59+02:00";null;30330;null
"2019-10-01T17:53:03+02:00";2500;null;null
"2019-10-01T17:53:10+02:00";null;null;27661
"2019-10-01T17:53:29+02:00";null;30409;null
"2019-10-01T17:53:33+02:00";20100;null;null
"2019-10-01T17:53:40+02:00";null;null;27672
"2019-10-01T17:53:59+02:00";null;30212;null
"2019-10-01T17:54:03+02:00";19500;null;null
"2019-10-01T17:54:10+02:00";null;null;27588
"2019-10-01T17:54:29+02:00";null;30921;null
"2019-10-01T17:54:33+02:00";22600;null;null
"2019-10-01T17:54:40+02:00";null;null;27221
"2019-10-01T17:54:59+02:00";null;29630;null
"2019-10-01T17:55:03+02:00";22600;null;null
"2019-10-01T17:55:10+02:00";null;null;27461
"2019-10-01T17:55:29+02:00";null;29809;null
"2019-10-01T17:55:33+02:00";23000;null;null
"2019-10-01T17:55:40+02:00";null;null;27199
"2019-10-01T17:55:59+02:00";null;31113;null
"2019-10-01T17:56:03+02:00";24100;null;null
"2019-10-01T17:56:10+02:00";null;null;26974
"2019-10-01T17:56:29+02:00";null;30909;null
"2019-10-01T17:56:33+02:00";24300.001;null;null
"2019-10-01T17:56:40+02:00";null;null;27242
"2019-10-01T17:56:59+02:00";null;29929;null
"2019-10-01T17:57:03+02:00";25200.001;null;null
"2019-10-01T17:57:10+02:00";null;null;27681
"2019-10-01T17:57:29+02:00";null;29204;null
"2019-10-01T17:57:33+02:00";26200.001;null;null
"2019-10-01T17:57:40+02:00";null;null;27594
"2019-10-01T17:57:59+02:00";null;29508;null
"2019-10-01T17:58:03+02:00";27800.001;null;null
"2019-10-01T17:58:10+02:00";null;null;27762
"2019-10-01T17:58:29+02:00";null;29410;null
"2019-10-01T17:58:33+02:00";27800.001;null;null
"2019-10-01T17:58:40+02:00";null;null;27531
"2019-10-01T17:58:59+02:00";null;31535;null
"2019-10-01T17:59:03+02:00";28100;null;null
"2019-10-01T17:59:10+02:00";null;null;27261
"2019-10-01T17:59:29+02:00";null;31417;null
"2019-10-01T17:59:33+02:00";28600;null;null
"2019-10-01T17:59:40+02:00";null;null;27426
"2019-10-01T17:59:59+02:00";null;30839;null
